Nomber;Name;Brand;Min;Price;Weight;Volume
5903A004WA;Lufteinlasshutze;MITSUBISHI;1;20888.65;0.73;10.0
5903A005HC;Luftauslasshutze L;MITSUBISHI;1;18390.5;0.336;1.525
5903A005HD;Luftauslasshutze L;MITSUBISHI;1;18390.5;0.336;1.525
5903A006HC;Luftauslasshutze R;MITSUBISHI;1;18390.5;0.341;10.0
5903A006HD;Luftauslasshutze R;MITSUBISHI;1;18390.5;0.342;1.555
5903A006RA;Luftauslasshutze R;MITSUBISHI;1;18390.5;0.341;1.55
5908A073;Abdeckung;MITSUBISHI;1;1271.83;0.169;0.462
5908A082;Frontblechstuetze;MITSUBISHI;1;4222.56;0.614;2.79
5910A027XA;Griff;MITSUBISHI;1;1256.38;0.063;1.5
5915A001;MH-Daemmung;MITSUBISHI;1;6918.23;1.188;5.4
5915A006;MH-Daemmung;MITSUBISHI;1;8249.32;2.778;12.625
5915A014;MH-Daemmung;MITSUBISHI;1;6001.92;1.667;7.575
5915A015;MH-Daemmung;MITSUBISHI;1;9383.75;1.474;6.7
5915A023;MH-Daemmung;MITSUBISHI;1;9005.89;0.891;4.05
5915A040;MH-Daemmung;MITSUBISHI;1;8727.65;2.354;10.7
5915A042;MH-Daemmung;MITSUBISHI;1;4162.44;0.935;4.25
5915A062;MH-Daemmung;MITSUBISHI;1;9081.46;2.53;11.5
5915A079;MH-Daemmung;MITSUBISHI;1;8401.32;2.805;12.75
5915A081;MH-Daemmung;MITSUBISHI;1;7643.89;0.99;4.5
5915A093;MH-Daemmung;MITSUBISHI;1;8401.32;1.54;7.0
5915A104;MH-Daemmung;MITSUBISHI;1;9536.61;0.935;122.0
5915A109;MH-Daemmung;MITSUBISHI;1;9005.89;1.674;7.61
5915A110;MH-Daemmmatte;MITSUBISHI;1;10367.89;3.344;15.2
5915A120;MH-Daemmmatte;MITSUBISHI;1;8401.32;1.342;6.1
5915A121;MH-Daemmmatte;MITSUBISHI;1;8401.32;1.606;7.3
5915A127;MH-Daemmung;MITSUBISHI;1;8401.32;1.98;9.0
5915A135;MH-Daemmmatte;MITSUBISHI;1;8401.32;1.87;8.5
5915A148;MH-Daemmmatte;MITSUBISHI;1;15363.34;2.827;12.85
5915A170;MH-Daemmmatte;MITSUBISHI;1;8401.32;1.837;8.35
5915A183;Abdeckung;MITSUBISHI;1;795.22;0.056;0.255
5915A190;Stopfen;MITSUBISHI;1;127.96;0.012;0.055
5915A212;Abdeckung MH-Schloss;MITSUBISHI;1;1233.19;0.054;0.147
5915A243;MH-Daemmmatte;MITSUBISHI;1;15363.34;4.07;18.5
5915A293;MH-Daemmmatte;MITSUBISHI;1;15363.34;2.211;10.05
5915A303;MH-Daemmmatte;MITSUBISHI;1;8779.18;1.441;6.55
5915A334;Abdeckung MH-Schloss;MITSUBISHI;1;1209.14;0.07;0.32
5920A059;Kofferdeckel;MITSUBISHI;1;38243.47;14.652;15.0
5920A062;Kofferdeckel;MITSUBISHI;1;35230.06;14.861;15.0
5921A003;KD-Dichtgummi;MITSUBISHI;1;11428.47;0.765;2.085
5933A001XA;Abdeckung;MITSUBISHI;1;3209.21;0.033;0.09
5933A010HB;Abdeckung;MITSUBISHI;1;2103.12;0.11;0.3
5933A013;Hecktuerblende;MITSUBISHI;1;9536.61;0.288;1.31
5933A014;Hecktuerblende;MITSUBISHI;1;9536.61;0.282;1.28
5943A008;Verriegelung;MITSUBISHI;1;1036.53;0.025;0.069
5943A028;Griff;MITSUBISHI;1;3663.5;0.086;0.234
6102A083;Frontscheibe;MITSUBISHI;1;23872.86;15.84;40.0
6102A084;Frontscheibe;MITSUBISHI;1;32817.78;16.17;40.0
6102A120;Distanzstueck;MITSUBISHI;1;316.89;0.012;0.033
6102A178;Distanzstueck;MITSUBISHI;1;310.87;0.006;0.015
6102A205;Frontscheibe;MITSUBISHI;1;24350.34;15.345;40.0
6102A228;Abdeckung L.U;MITSUBISHI;1;960.96;0.018;0.048
6102A229;Abdeckung R.U;MITSUBISHI;1;960.96;0.018;0.048
6102A231;Distanzstueck;MITSUBISHI;1;687.87;0.064;0.174
6102A302;Frontscheibe;MITSUBISHI;1;20365.66;14.922;40.0
6102A376;Frontscheibe;MITSUBISHI;1;69731.02;16.06;40.0
6102A378;Abdeckung R;MITSUBISHI;1;1036.53;0.024;0.066
6102A380;Frontscheibe;MITSUBISHI;1;19314.53;15.983;40.0
6102A483;Frontscheibe;MITSUBISHI;1;22625.08;13.662;40.0
6102A494;Frontscheibe;MITSUBISHI;1;20365.66;14.922;40.0
6102A558;Distanzstueck;MITSUBISHI;1;998.75;0.02;0.054
6102A580;Frontscheibe;MITSUBISHI;1;40289.05;12.54;40.0
6102A581;Frontscheibe;MITSUBISHI;1;28377.1;12.705;40.0
6102A594;Frontscheibe;MITSUBISHI;1;23872.86;11.0;40.0
6102A595;Frontscheibe;MITSUBISHI;1;26532.47;16.83;40.0
6102A618;Frontscheibe;MITSUBISHI;1;28058.49;15.598;40.0
6102A638;Frontscheibe;MITSUBISHI;1;37039.48;0.121;40.0
6102A639;Distanzstueck;MITSUBISHI;1;81.58;0.001;0.003
6102A661;Distanzgummi;MITSUBISHI;1;454.29;0.009;0.024
6102A664;Frontscheibe;MITSUBISHI;1;32817.78;15.224;40.0
6102A769;Frontscheibe;MITSUBISHI;1;29054.66;13.915;40.0
6102A770;Frontscheibe;MITSUBISHI;1;40289.05;13.2;40.0
6102A771;Frontscheibe;MITSUBISHI;1;28377.1;0.099;40.0
6102A793;Frontscheibe;MITSUBISHI;1;23872.86;15.675;40.0
6102A810;Frontscheibe;MITSUBISHI;1;26532.47;15.84;40.0
6102A825;Frontscheibe;MITSUBISHI;1;27941.7;13.915;40.0
6102A827;Frontscheibe;MITSUBISHI;1;34531.88;13.695;40.0
6102A830;Frontscheibe;MITSUBISHI;1;37039.48;13.585;40.0
6102A909;Frontscheibe;MITSUBISHI;1;28500.76;15.345;40.0
6102A910;Frontscheibe;MITSUBISHI;1;27153.35;15.18;40.0
6102A916;Frontscheibe;MITSUBISHI;1;39624.37;15.51;40.0
6102A941;Frontscheibe;MITSUBISHI;1;23872.86;15.345;40.0
6102B049;Frontscheibe;MITSUBISHI;1;23872.86;14.861;40.0
6102B069;Frontscheibe;MITSUBISHI;1;23872.86;15.4;40.0
6102B070;Frontscheibe;MITSUBISHI;1;26532.47;14.762;40.0
6102B087;Frontscheibe;MITSUBISHI;1;20365.66;16.016;40.0
6102B090;Frontscheibe;MITSUBISHI;1;20365.66;15.191;40.0
6102B091;Frontscheibe;MITSUBISHI;1;20365.66;15.202;40.0
6102B133;Frontscheibe;MITSUBISHI;1;28500.76;15.004;40.0
6102B199;Frontscheibe;MITSUBISHI;1;39624.37;16.61;40.0
6102B234;Frontscheibe;MITSUBISHI;1;29054.66;12.529;40.0
6102B244;Klebefolie;MITSUBISHI;1;778.9;0.002;0.006
6102B285;Frontscheibe;MITSUBISHI;1;58109.33;15.279;40.0
6102B303;Frontscheibe;MITSUBISHI;1;28500.76;13.97;40.0
6102B344;Frontscheibe;MITSUBISHI;1;17599.57;13.816;40.0
6102B382;Frontscheibe;MITSUBISHI;1;58109.33;14.3;40.0
6102B429;Frontscheibe;MITSUBISHI;1;29054.66;15.675;40.0
6102B431;Frontscheibe;MITSUBISHI;1;29054.66;14.047;40.0
6102B585;Frontscheibe;MITSUBISHI;1;33205.08;13.75;40.0
6102B618;Frontscheibe;MITSUBISHI;1;33205.08;15.07;40.0
6102B671;Frontscheibe;MITSUBISHI;1;27061.47;15.213;40.0
6102B704;Frontscheibe;MITSUBISHI;1;29054.66;12.628;40.0
6102B716;Frontscheibe;MITSUBISHI;1;17599.57;13.2;40.0
6102B738;Frontscheibe;MITSUBISHI;1;29054.66;17.688;40.0
6102B740;Frontscheibe;MITSUBISHI;1;29054.66;20.9;40.0
6102B750;Frontscheibe;MITSUBISHI;1;33205.08;19.8;40.0
6102B751;Frontscheibe;MITSUBISHI;1;28484.44;19.8;40.0
6102B760;Frontscheibe;MITSUBISHI;1;31600.91;8.14;40.0
6102B761;Frontscheibe;MITSUBISHI;1;39624.37;13.827;40.0
6102B820;Frontscheibe;MITSUBISHI;1;40786.28;15.51;40.0
6102B910;Frontscheibe;MITSUBISHI;1;33205.08;13.2;40.0
6102BA000P;Frontscheibe;MITSUBISHI;1;33205.08;13.2;40.0
6102BA070P;Frontscheibe;MITSUBISHI;1;33205.08;10.45;40.0
6102C355;Distanzstueck;MITSUBISHI;1;795.22;0.018;0.048
6107A013;Zierleiste;MITSUBISHI;1;3625.71;0.261;0.711
6107A038;WS-Zierleiste;MITSUBISHI;1;5125.12;0.187;0.51
6107A052;WS-Zierleiste;MITSUBISHI;1;5470.35;0.029;0.078
6121A021;Seitenscheibe L;MITSUBISHI;1;19956.89;2.805;15.0
6121A022;Seitenscheibe R;MITSUBISHI;1;19956.89;2.66;15.0
6121A023;Seitenscheibe L;MITSUBISHI;1;21727.66;2.651;15.0
6121A024;Seitenscheibe R;MITSUBISHI;1;21727.66;2.706;15.0
6121A137;Seitenscheibe L;MITSUBISHI;1;45227.82;1.87;15.0
6121A138;Seitenscheibe R;MITSUBISHI;1;45227.82;2.86;15.0
6121A207;Seitenscheibe L;MITSUBISHI;1;30310.18;5.5;15.0
6121A216;Seitenscheibe R;MITSUBISHI;1;27584.45;4.217;12.0
6121A218;Seitenscheibe R;MITSUBISHI;1;18866.25;3.74;15.0
6121A219;Seitenscheibe L;MITSUBISHI;1;32557.57;3.321;15.0
6121A221;Seitenscheibe L;MITSUBISHI;1;22546.07;3.08;15.0
6121A301;Seitenscheibe L;MITSUBISHI;1;17097.19;1.76;15.0
6121A302;Seitenscheibe R;MITSUBISHI;1;17097.19;1.628;15.0
6121A316;Seitenscheibe R;MITSUBISHI;1;26632.08;0.88;15.0
6121A317;Seitenscheibe L;MITSUBISHI;1;35623.37;0.845;15.0
6121A318;Seitenscheibe R;MITSUBISHI;1;35623.37;1.617;15.0
6121A495;Seitenscheibe L;MITSUBISHI;1;19208.04;2.805;12.0
6121A496;Seitenscheibe R;MITSUBISHI;1;19208.04;2.805;12.0
6121A497;Seitenscheibe L;MITSUBISHI;1;26836.47;2.75;15.0
6121A503;Seitenscheibe L;MITSUBISHI;1;45227.82;2.871;12.0
6121A527;Seitenscheibe L;MITSUBISHI;1;32557.57;4.84;12.0
6121A528;Seitenscheibe L;MITSUBISHI;1;22546.07;3.08;15.0
6121A529;Seitenscheibe R;MITSUBISHI;1;27584.45;4.84;15.0
6121A530;Seitenscheibe R;MITSUBISHI;1;18866.25;3.74;12.0
6121A532;Seitenscheibe L;MITSUBISHI;1;32285.35;5.28;15.0
6121A533;Seitenscheibe L;MITSUBISHI;1;30310.18;3.619;15.0
6121A535;Seitenscheibe R;MITSUBISHI;1;22341.68;4.367;12.0
6121A666;Seitenscheibe R;MITSUBISHI;1;17097.19;1.387;12.0
6127A086;Clip;MITSUBISHI;1;151.14;0.003;0.009
6131A004;Heckscheibe R;MITSUBISHI;1;15802.17;1.751;15.0
6131A005;Heckscheibe;MITSUBISHI;1;27994.09;4.015;12.0
6131A006;Heckfenster-Zierleiste O.;MITSUBISHI;1;4548.03;0.006;0.015
6131A029;Heckscheibe;MITSUBISHI;1;26360.71;8.272;40.0
6131A041;Heckscheibe;MITSUBISHI;1;28742.93;13.75;40.0
6131A053;Heckscheibe L;MITSUBISHI;1;15802.17;1.749;15.0
6131A054;Heckscheibe R;MITSUBISHI;1;15802.17;1.751;15.0
6131A055;Heckscheibe L;MITSUBISHI;1;17368.56;1.669;15.0
6131A056;Heckscheibe R;MITSUBISHI;1;17368.56;1.722;12.0
6131A089;Heckscheibe;MITSUBISHI;1;26360.71;7.7;40.0
6131A162;Heckscheibe;MITSUBISHI;1;26360.71;7.568;40.0
6131A172;Distanzgummi;MITSUBISHI;1;2111.71;0.073;0.198
6131A194;Heckscheibe;MITSUBISHI;1;26360.71;5.225;40.0
6131A204;Heckscheibe;MITSUBISHI;1;30174.5;4.84;13.2
6131A240;Heckscheibe;MITSUBISHI;1;30174.5;5.016;40.0
6131A241;Heckscheibe;MITSUBISHI;1;30174.5;5.225;15.0
6131A262;Heckscheibe R;MITSUBISHI;1;15802.17;1.751;15.0
6137A009;Clip;MITSUBISHI;1;173.47;0.014;0.039
6190A041;Stift;MITSUBISHI;1;431.96;0.01;0.045
6190A052;Panoramaglasdach;MITSUBISHI;1;154389.99;0.077;30.0
6190A053;Dreieckscheibe VL;MITSUBISHI;1;16484.03;1.586;12.0
6190A095;Panoramaglasdach;MITSUBISHI;1;154389.99;19.525;30.0
62022W060P;Sto-Verkleidung V. Natural;MITSUBISHI;1;34859.07;5.5;25.0
62022W370P;Sto-Verkleidung V. Natural;MITSUBISHI;1;34859.93;8.8;25.0
62022W390P;Sto-Verkleidung V. Natural;MITSUBISHI;1;34859.07;5.5;25.0
62022W400P;Sto-Verkleidung V. Natural;MITSUBISHI;1;34859.93;5.434;25.0
62022W730P;Sto-Verkleidung V. Natural;MITSUBISHI;1;34859.07;4.95;25.0
62031W030P;Sto-Verstaerkung V.;MITSUBISHI;1;18324.37;4.73;17.2
62068W000P;Sto-Schutzstrebe V.;MITSUBISHI;1;7046.18;0.869;10.0
62080W000P;Sto-Zierblende V. seitlich;MITSUBISHI;1;4539.44;0.407;7.0
62472W001P;Blende Blinker VR;MITSUBISHI;1;6712.98;0.103;5.0
62473W001P;Blende Blinker VL;MITSUBISHI;1;6712.98;0.101;0.46
63100W030P;Kotfluegel VR;MITSUBISHI;1;23733.74;7.7;45.0
63101W060P;Kotfluegel VL;MITSUBISHI;1;23733.74;4.224;15.0
6310A094;Blinddeckel;MITSUBISHI;1;900.85;0.015;0.042
63112W050P;Kotfluegel VR;MITSUBISHI;1;17960.25;3.41;15.0
63112W110P;Kotfluegel VR;MITSUBISHI;1;17960.25;3.663;15.0
63112W120P;Kotfluegel VR;MITSUBISHI;1;17960.25;3.674;15.0
63113W060P;Kotfluegel VL;MITSUBISHI;1;17960.25;3.41;15.0
6320A063;DAEMMUNG SPRITZWAND;MITSUBISHI;1;2474.11;0.253;0.69
6320A179;Daemmung;MITSUBISHI;1;6031.98;1.155;3.15
6400A027;Sto-Verstaerkung V.;MITSUBISHI;1;22620.78;1.793;10.0
6400A033WA;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;7.689;25.0
6400A130HA;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;5.5;25.0
6400A130XA;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;9.9;25.0
6400A163WA;Sto-Verkleidung V.;MITSUBISHI;1;24920.56;5.368;25.0
6400A201;Sto-Verkleidung V.;MITSUBISHI;1;33153.56;3.575;25.0
6400A209;Sto-Halter VL;MITSUBISHI;1;347.8;0.043;0.117
6400A210;Sto-Halter VR;MITSUBISHI;1;347.8;0.042;0.114
6400A222;Sto-Verkleidung V.;MITSUBISHI;1;38270.95;8.349;25.0
6400A323;Halter V. Frontblech;MITSUBISHI;1;733.39;0.048;0.132
6400A324;Halter V. Frontblech;MITSUBISHI;1;733.39;0.048;0.132
6400A325;Halter V. Frontblech;MITSUBISHI;1;629.48;0.039;0.105
6400A326;Halter V. Frontblech;MITSUBISHI;1;629.48;0.039;0.105
6400A327;Halter V. Frontblech;MITSUBISHI;1;629.48;0.032;0.087
6400A328;Halter V. Frontblech;MITSUBISHI;1;629.48;0.032;0.087
6400A329;Halter V. Frontblech;MITSUBISHI;1;1563.81;0.14;0.381
6400A330;Halter V. Frontblech;MITSUBISHI;1;1563.81;0.139;0.378
6400A348;Scheinwerferhalter;MITSUBISHI;1;810.68;0.112;0.306
6400A376;Sto-Verstaerkung V.;MITSUBISHI;1;16614.57;1.056;10.0
6400A390;Luftkanal;MITSUBISHI;1;3209.21;0.255;0.696
6400A391HA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.007;0.018
6400A391RA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.003;0.015
6400A391WA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.003;0.009
6400A391XA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.008;0.021
6400A391YA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.006;0.015
6400A392BA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.008;0.021
6400A392HA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.009;0.024
6400A392RA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.007;0.018
6400A392WA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.007;0.018
6400A392XA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.009;0.024
6400A392YA;Stossf-Deckel V.;MITSUBISHI;1;764.3;0.006;0.015
6400A394RA;Stossf-Deckel V.;MITSUBISHI;1;2558.27;0.077;7.0
6400A394XA;Stossf-Deckel V.;MITSUBISHI;1;2558.27;0.091;0.249
6400A404;Sto-Halter VR;MITSUBISHI;1;855.33;0.062;0.168
6400A422;Frontschuerze;MITSUBISHI;1;15255.14;0.88;4.0
6400A469;Sto-Schuerze VL;MITSUBISHI;1;2460.37;0.259;5.0
6400A470;Sto-Schuerze VR;MITSUBISHI;1;2460.37;0.285;7.0
6400A480;Fuehrungsblech;MITSUBISHI;1;1218.59;0.088;0.4
6400A481;Luftfuehrung V.M;MITSUBISHI;1;3019.42;0.44;7.0
6400A526;Sto-Verstaerkung V.;MITSUBISHI;1;13088.47;1.32;10.0
6400A585;Sto-Blinddeckel V.;MITSUBISHI;1;810.68;0.05;7.0
6400A587;Sto-Halter VL;MITSUBISHI;1;1196.26;0.096;0.261
6400A588;Sto-Halter VR;MITSUBISHI;1;1196.26;0.09;0.246
6400A593;Sto-Halter VL;MITSUBISHI;1;575.37;0.067;0.183
6400A596;Sto-Verstaerkung V.;MITSUBISHI;1;12460.71;6.215;10.0
6400A667;Sto-Kern V.;MITSUBISHI;1;7393.98;0.253;1.5
6400A738;Sto-Schuerze V.M;MITSUBISHI;1;12714.9;1.012;4.6
6400A746WA;Sto-Verkleidung V.;MITSUBISHI;1;33153.56;4.191;25.0
6400A747WA;Sto-Verkleidung V.;MITSUBISHI;1;33153.56;4.07;25.0
6400A776;Sto-Verkleidung V.;MITSUBISHI;1;33153.56;9.889;25.0
6400A777;STOSSFAENGER V. WS;MITSUBISHI;1;35230.06;5.412;25.0
6400A781;Sto-Verstaerkung V.;MITSUBISHI;1;16996.72;7.04;10.0
6400A807WA;Sto-Verkleidung vo;MITSUBISHI;1;29222.12;7.7;25.0
6400A826BA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.009;0.04
6400A826HA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.008;7.0
6400A826HB;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.009;0.024
6400A826HC;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.009;0.024
6400A826HD;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.008;0.021
6400A826HL;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.01;0.027
6400A826HM;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.008;0.021
6400A826RA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.009;0.024
6400A826WA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.008;0.021
6400A826XA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.008;0.021
6400A826YA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.01;7.0
6400A827;Sto-Grill V.;MITSUBISHI;1;3052.06;0.396;10.0
6400A831;Frontblechabdeckung;MITSUBISHI;1;3557.01;0.66;3.0
6400A851;Sto-Stuetze VL;MITSUBISHI;1;627.76;0.079;0.216
6400A852;Sto-Stuetze VR;MITSUBISHI;1;627.76;0.084;1.5
6400A897;Sto-Verkleidung V.;MITSUBISHI;1;38270.95;4.521;25.0
6400A917;Sto-Verkleidung V.;MITSUBISHI;1;24920.56;5.456;25.0
6400B000;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;3.971;25.0
6400B002HA;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;7.92;25.0
6400B002RA;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;7.92;25.0
6400B002WA;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;3.96;25.0
6400B012;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;4.895;25.0
6400B093;Stossf-Lufteinlass;MITSUBISHI;1;1679.75;0.059;0.27
6400B095;Sto-Verstaerkung V.;MITSUBISHI;1;20693.71;7.7;10.0
6400B107;Sto-Halter VL;MITSUBISHI;1;816.69;0.067;0.183
6400B159;Sto-Verkleidung V.;MITSUBISHI;1;19184.85;4.807;25.0
6400B208;Sto-Verkleidung V.;MITSUBISHI;1;33227.41;4.95;25.0
6400B209WA;Sto-Verkleidung V.;MITSUBISHI;1;33153.56;3.3;25.0
6400B210WA;Sto-Verkleidung V.;MITSUBISHI;1;33153.56;8.14;25.0
6400B274;Sto-Verkleidung V.;MITSUBISHI;1;41534.27;5.28;25.0
6400B280;Sto-Verkleidung V.;MITSUBISHI;1;39160.63;11.0;25.0
6400B288;Sto-Deckel V.;MITSUBISHI;1;4079.14;0.179;25.0
6400B344HA;Sto-Blende V.;MITSUBISHI;1;14834.34;1.089;25.0
6400B375WA;Sto-Verkleidung V.;MITSUBISHI;1;29222.12;12.595;25.0
6400B378WA;Sto-Verkleidung V.;MITSUBISHI;1;19184.85;4.807;25.0
6400B397;Sto-Grill V.;MITSUBISHI;1;4554.04;0.33;10.0
6400B398;Sto-Leiste V.M;MITSUBISHI;1;13275.68;1.1;10.0
6400B510XA;Sto-Deckel V.;MITSUBISHI;1;1112.1;0.007;0.03
6400B616;Sto-Verstaerkung V.;MITSUBISHI;1;16614.57;3.41;10.0
6400B663;Sto-Kern V.;MITSUBISHI;1;3042.61;0.198;1.5
6400B683;Sto-Verstaerkung V.;MITSUBISHI;1;8307.71;0.547;10.0
6400B756;Sto-Verkleidung V.;MITSUBISHI;1;38270.95;3.96;25.0
6400B758BA;Sto-Verkleidung V.;MITSUBISHI;1;25124.09;4.125;25.0
6400B758HA;Sto-Verkleidung V.;MITSUBISHI;1;25124.09;6.82;25.0
6400B758RA;Sto-Verkleidung V.;MITSUBISHI;1;25124.09;10.45;25.0
6400B758WB;Sto-Verkleidung V.;MITSUBISHI;1;25124.09;4.07;25.0
6400B759;Sto-Verkleidung V.;MITSUBISHI;1;37455.12;4.059;25.0
6400B761WB;Sto-Verkleidung V.;MITSUBISHI;1;28150.38;4.18;25.0
6400B764WB;Sto-Verkleidung V.;MITSUBISHI;1;40198.88;3.85;25.0
6400B802;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;12.1;25.0
6400B824;Sto-Verkleidung V.;MITSUBISHI;1;22885.28;4.785;25.0
6400B826HA;Sto-Verkleidung V.;MITSUBISHI;1;22885.28;16.581;25.0
6400B826WB;Sto-Verkleidung V.;MITSUBISHI;1;22885.28;8.14;25.0
6400B829HA;Sto-Verkleidung V.;MITSUBISHI;1;22885.28;3.3;25.0
6400B834;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;4.4;25.0
6400B839HA;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;8.14;25.0
6400B839WB;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;4.235;25.0
6400B839XA;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;3.74;25.0
6400B906;Abdeckung L;MITSUBISHI;1;173.47;0.01;0.027
6400B907;Abdeckung R;MITSUBISHI;1;173.47;0.007;0.03
6400B913WA;Sto-Verkleidung V.;MITSUBISHI;1;20303.83;6.6;25.0
6400B914;Sto-Verkleidung V.;MITSUBISHI;1;20303.83;4.95;25.0
6400B916WA;Sto-Verkleidung V.;MITSUBISHI;1;20303.83;9.9;25.0
6400B968;Sto-Verstaerkung V.;MITSUBISHI;1;6230.35;1.419;10.0
6400B995;Sto-Kern VL;MITSUBISHI;1;2172.68;0.121;25.0
6400B996;Sto-Kern VR;MITSUBISHI;1;2172.68;0.101;1.5
6400B998;Sto-Verstaerkung V.;MITSUBISHI;1;12460.71;9.735;10.0
6400C007;Sto-Kern VL;MITSUBISHI;1;1733.85;0.069;25.0
6400C008;Sto-Kern VR;MITSUBISHI;1;1733.85;0.07;25.0
6400C084;Sto-Verstaerkung V.;MITSUBISHI;1;18691.06;6.468;10.0
6400C085;Frontblechabdeckung;MITSUBISHI;1;3557.01;0.803;3.65
6400C158;Sto-Verstaerkung V.;MITSUBISHI;1;14537.21;3.3;10.0
6400C167;Sto-Verkleidung V.;MITSUBISHI;1;30927.63;3.982;25.0
6400C169HB;Sto-Verkleidung V.;MITSUBISHI;1;30927.63;5.28;25.0
6400C169HC;Sto-Verkleidung V.;MITSUBISHI;1;30927.63;4.84;25.0
6400C169WA;Sto-Verkleidung V.;MITSUBISHI;1;30927.63;4.95;25.0
6400C173;Sto-Blende VL;MITSUBISHI;1;1245.21;0.081;25.0
6400C174;Sto-Blende VR;MITSUBISHI;1;1245.21;0.081;0.222
6400C175;Sto-Blende VL;MITSUBISHI;1;1245.21;0.1;25.0
6400C176;Sto-Blende VR;MITSUBISHI;1;1245.21;0.096;25.0
6400C188;Sto-Verkleidung V. Natural;MITSUBISHI;1;33153.56;3.355;25.0
6400C207WA;Sto-Blende V.;MITSUBISHI;1;14834.34;1.177;25.0
6400C208;Sto-Blende V.;MITSUBISHI;1;10671.04;1.075;25.0
6400C217XA;Sto-Verkleidung V.;MITSUBISHI;1;25124.09;4.29;25.0
6400C308;Sto-Verkleidung V. Natural;MITSUBISHI;1;30321.35;4.125;25.0
6400C425HA;Sto-Verlaengerung V.;MITSUBISHI;1;16952.06;0.946;25.0
6400C432;Sto-Leiste V.M;MITSUBISHI;1;31150.06;1.1;10.0
6400C443;Sto-Kern V.;MITSUBISHI;1;8779.18;0.825;1.5
6400C445;LUFTFUEHRUNG V.M STO-VERKLEIDUNG;MITSUBISHI;1;3353.49;0.55;2.5
6400C447;Sto-Beilage V.;MITSUBISHI;1;105.63;0.004;0.012
6400C453;Sto-Halter VL;MITSUBISHI;1;1468.49;0.131;0.357
6400C454;Sto-Halter VR;MITSUBISHI;1;1386.05;0.128;0.348
6400C455;Sto-Halter VL;MITSUBISHI;1;491.21;0.032;0.087
6400C456;Sto-Halter VR;MITSUBISHI;1;491.21;0.033;0.09
6400C547;Sto-Blinddeckel VL;MITSUBISHI;1;1733.85;0.167;25.0
6400C625WA;Sto-Verkleidung V.;MITSUBISHI;1;30927.63;6.05;25.0
6400C639;Sto-Verstaerkung V.;MITSUBISHI;1;12460.71;9.867;10.0
6400C722;Sto-Leiste V.M;MITSUBISHI;1;16318.29;1.166;10.0
6400C770;Sto-Verkleidung V.;MITSUBISHI;1;16614.57;5.06;25.0
6400C877;Sto-Kern VL;MITSUBISHI;1;687.87;0.025;1.5
6400C878;Sto-Kern VR;MITSUBISHI;1;582.24;0.022;1.5
6400C903;Sto-Leiste V.M;MITSUBISHI;1;31150.06;0.385;25.0
6400C906;Sto-Kern VR;MITSUBISHI;1;2958.45;0.44;1.5
6400C943;Abdeckung;MITSUBISHI;1;264.5;0.055;0.15
6400C948;Frontblechabdeckung;MITSUBISHI;1;6895.04;0.77;2.1
6400C949;Sto-Abdeckung V.;MITSUBISHI;1;3806.91;0.396;1.8
6400C960;Sto-Leiste V.M;MITSUBISHI;1;20693.71;1.045;10.0
6400C961;Sto-Leiste V.M;MITSUBISHI;1;8307.71;0.242;25.0
6400C963;Sto-Leiste V.M;MITSUBISHI;1;8307.71;0.267;1.215
6400D090;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;4.565;25.0
6400D093;Sto-Verkleidung V.;MITSUBISHI;1;34859.93;4.917;25.0
